,business_id,categories,city,latitude,longitude,name,review_count,stars
160,mya3-3zZkm7je6nY5HD7PQ,"[Fast Food, Burgers, Seafood, Greek, Restaurants]",Charlotte,35.147409,-80.745722,Chicken King,5,3.5
161,OohsWZ3A0bo8y6N6vi6ePA,"[Restaurants, Pizza]",Pittsburgh,40.396531,-79.987919,Anthony's Pizza,10,3.5
162,3yOAOV1ZlrhSWgANFWDWDA,"[American (Traditional), Restaurants]",Pittsburgh,40.4484631,-79.9894086,Sports Rock Cafe,6,2.0
163,QI7XeQ11U4D-A5uRcah5Iw,"[Restaurants, Mexican]",Pittsburgh,40.4282646,-79.9739887,Bea's Taqueria,9,4.0
164,MKYcOZSpMwJK7uwacK13EA,"[Bars, American (New), American (Traditional), Coffee & Tea, Restaurants, Nightlife, Food]",Pittsburgh,40.4521777,-79.9837408,Smallman Galley,177,4.5
165,ki5qgWUCuTpb9si0eJL1fQ,"[Mexican, Fast Food, Restaurants, Tex-Mex]",Charlotte,35.31006,-80.75372,Taco Bell,23,3.0
166,jV5m3azDlev20jU8iS7oAg,"[Restaurants, Mexican]",Charlotte,35.190878,-80.929697,Mar Y Tierra,16,4.0
167,RyZ3dMJWuFMs2S7zw2C0Zg,"[Turkish, Middle Eastern, Restaurants]",Pittsburgh,40.452039,-79.952326,Istanbul Grille,7,4.5
168,N2M0WyGCyTV5jMOYPH7odA,"[Chinese, Asian Fusion, Restaurants, Sushi Bars, Japanese]",Charlotte,35.117274,-80.856801,Umai Sushi & Asian Bistro,68,4.0
169,k2qR0poWOv9fny_7e1IAiA,"[Lounges, Nightlife, Bars, Turkish, Hookah Bars, Restaurants]",Charlotte,35.225906,-80.846624,Istanbul Hookah Lounge,38,3.0
170,dEECykRQIBd_QXAZ0rBeYw,"[Delis, Restaurants, Sandwiches]",Charlotte,35.290339,-80.733414,Dikadee's Deli,4,3.0
171,JBrwWVhNm8PFhTOVkuXk4Q,"[Breakfast & Brunch, Restaurants, Diners, Buffets]",Pittsburgh,40.4364466,-79.9231376,Eat'n Park Restaurant,59,3.0
172,jHMQDeI-DwVl3Rth9ycxdw,"[Restaurants, Asian Fusion]",Pittsburgh,40.4596217,-79.9256028,Richard Chen,15,4.0
173,t41Tcnx3Rn0QnIvit-IgvQ,"[Burgers, Fast Food, Restaurants]",Charlotte,35.0513207,-80.7705561,Wendy's,5,2.0
174,t8V_P7ZzRrhDQoqeoGVahQ,"[American (New), Nightlife, Tapas Bars, Bars, Tapas/Small Plates, Cocktail Bars, Restaurants, Gastropubs, Lounges]",Charlotte,35.228985,-80.839671,The Cellar At Duckworth's,164,4.5
175,FV5o9VV0yTU2Kt2bmjlHbA,"[Restaurants, American (New)]",Pittsburgh,40.4945944,-79.9332111,Bona Terra Restaurant,29,4.5
176,3njJmFjJ5lTuF5CshKR_Xw,"[American (Traditional), Burgers, Restaurants]",Charlotte,35.3481268,-80.8586173,Five Guys Burgers and Fries,29,4.0
177,y6Fmhz2CceimbgvxNVgE-w,"[Mexican, Restaurants]",Charlotte,35.3099289,-80.754271,Los Arcos,42,3.5
178,tLSgXuy0g8nxX6Xgb7nvrw,"[Restaurants, Chinese]",Charlotte,35.3171014,-80.74022,Lotus Buffet,31,3.0
179,-Is6Ney1wmsJAjvDdkaaaQ,"[Restaurants, Chinese]",Pittsburgh,40.4426682,-79.8856765,New Lucky,4,3.0
180,sBrrWO-Nv7imsqU0e5504Q,"[Sandwiches, Restaurants]",Charlotte,35.1010897,-80.9918697,Jimmy John's,9,3.5
181,FcXGZFrVPaKfe3wJZibfCw,"[Italian, Restaurants]",Pittsburgh,40.4274551,-79.9691231,Caffe Davio,37,4.0
182,HFr3uQI9h8sTTvGn3xk5Zg,"[Restaurants, Sandwiches]",Pittsburgh,40.4890230106,-79.8926940962,Uncle Sam's Submarines,35,3.5
183,zUHIDqm_UKdnSygmWKtyRg,"[Delis, Restaurants]",Charlotte,35.210908,-80.780373,Food Lion,4,3.0
184,QHe9ZMcryK0tcJu1Eyylsw,"[American (Traditional), Breakfast & Brunch, Restaurants, Diners]",Charlotte,35.2215950972,-80.8474606276,JP Charlotte at Westin,12,4.0
185,Q_M5lLkREB3rb6EAYJoD_w,"[Food, Restaurants, Local Flavor, American (Traditional)]",Pittsburgh,40.4523434,-80.0088818,Pittsburgh Restaurant Week,3,4.5
186,Z4y3LZlCjv4xnZ8xOpYf_Q,"[Restaurants, Food, Pizza]",Charlotte,35.0607983043,-80.8172035334,TRUE Crafted Pizza,170,4.0
187,NtxAeiptaZ8KWL5Pg2ZYzQ,"[Food, Restaurants, Desserts, Fast Food, Hot Dogs]",Charlotte,35.320054,-80.740913,Big City Dogs,4,3.0
188,IGkgcygg4nYYg2-jE5hnSw,"[Fast Food, Burgers, Restaurants]",Charlotte,35.229829,-80.9236452,Wendy's,4,1.5
189,l-HGrLblZ5HkagtjKqHYXg,"[Restaurants, Vietnamese]",Charlotte,35.3107125797,-80.7506220093,Saigon Bay,89,4.0
190,VY6TmD3FE2rxtK5fNaoGcA,"[Restaurants, American (Traditional)]",Charlotte,35.1754328,-80.8510157,Carolina Soda Shoppe,15,3.5
191,jNQnscvgn_dMTS954qW_9Q,"[Italian, Restaurants]",Charlotte,35.229312,-80.863368,The World Famous Open Kitchen,90,2.5
192,sVoeqb0-JCf82n4z9cUJLA,"[American (New), Sandwiches, Restaurants]",Charlotte,35.200356,-80.8435928,Crisp,81,4.0
193,EPBEz9ifFo6JqPUUH_BdMg,"[Thai, Restaurants]",Charlotte,35.1999856,-80.844183,Thai Thai Takeout,90,3.5
194,O5vXNIody0SMddowzrAMXQ,"[Chicken Wings, Restaurants, Italian, Pizza]",Charlotte,35.3337069,-80.7951329,Pizza Hut,24,1.0
195,_5UAFrD3EDgJO1aZgRxH7w,"[Event Planning & Services, Caterers, Southern, Restaurants]",Charlotte,35.2143631,-80.8575705,Price's Chicken Coop,302,4.0
196,qibYmQhLQ6E6HEwCcegl7w,"[Pizza, Restaurants, Italian]",Pittsburgh,40.49486,-79.9226149,Gino Bros. Pizzeria,12,3.5
197,dezihetKVmcQwmmlSF1Wyw,"[Restaurants, Sandwiches]",Charlotte,35.1952516,-80.7655106,Steak 'n Hoagie Shop,3,3.5
198,KbhrsTQEea2RF_94YWnBdQ,"[Restaurants, Mexican]",Charlotte,35.190365,-80.9290989,Anita's Mexican Grill,36,4.5
199,DXuawA-g_qtK4S9OAlVgaQ,"[Sandwiches, Fast Food, Restaurants]",Charlotte,35.113327,-80.920093,Subway,4,2.0
200,nCvRJKvJnjzrSpkK79E-5Q,"[Restaurants, Dive Bars, Nightlife, American (New), Bars]",Pittsburgh,40.3930433,-80.0366408,Slapshots,6,2.5
201,OISg1vUo1jVhUWZB3gv8oQ,"[Indian, Pakistani, Buffets, Restaurants, Halal]",Charlotte,35.311359,-80.746403,Tulips Indian Cuisine,68,3.0
202,TrCiLMGy_bxbeAQcuSSUeQ,"[Sandwiches, Pizza, Italian, Restaurants]",Pittsburgh,40.4368369,-79.9547169,Larry & Carols Pizza,32,3.0
203,f7_AkJ3TJHfxXJdbK4bNAA,"[Restaurants, American (Traditional), Sandwiches, Breakfast & Brunch, American (New)]",Pittsburgh,40.3801808,-80.0447642,C C's Home Made Food,4,3.5
204,gVr5mL60az3_rxjJwRDN9w,"[Restaurants, Sandwiches, Pizza]",Pittsburgh,40.4288326,-79.982204,Blue Grotto Pizza,14,4.0
205,vdT9HnEX9Bk4XjT9SWII_w,[Restaurants],Charlotte,35.210945,-80.906475,Chicken King,4,4.0
206,MYyJ9orpiRq0prjVq4ku7w,"[Restaurants, Pizza, Italian, Chicken Wings]",Pittsburgh,40.437022,-80.000401,Pizza Fiesta,32,3.0
207,hW6f9oaAHfELG_e0Ebt5Rw,"[Steakhouses, Restaurants]",Charlotte,35.088117,-80.861651,Outback Steakhouse,55,3.0
208,p2Nr4d7-MS82opzRCNkbNA,"[Mexican, Restaurants, Fast Food, Event Planning & Services, Caterers]",Pittsburgh,40.4410816691,-79.9958344233,QDOBA Mexican Eats,5,3.0
209,lnG7zq5Vi8awdToyY-TDBQ,"[Pizza, Restaurants]",Charlotte,35.089846,-80.867187,Jet's Pizza,18,3.5
210,-RP7Sw9lqHySxzzRFaeYiQ,"[Chicken Wings, Restaurants, Chicken Shop, Breakfast & Brunch, Fast Food]",Charlotte,35.275585,-80.793882,Bojangles' Famous Chicken 'n Biscuits,10,2.0
211,CsbNmQqu9dKFrgcIItevYA,"[Nightlife, Bars, Steakhouses, Restaurants, American (Traditional), American (New), Breakfast & Brunch]",Pittsburgh,40.440241132,-80.0016349497,Revel + Roost,105,3.5
212,kjAUoej1kgAAl_IHcIYTdA,"[Restaurants, American (Traditional)]",Charlotte,35.260216,-80.8176568,Rainbow Grille,3,3.5
213,bZDgFShO-6OaF_Mx2qEyQg,"[Restaurants, Latin American]",Charlotte,35.1685609,-80.874931,Los Paisas,5,4.0
214,-m4vlAAV295vNt2DS0z2bg,"[Salad, Sandwiches, American (Traditional), Restaurants, Burgers]",Charlotte,35.3699473,-80.8335527,Sandwich Corner,7,4.5
215,DTTOMeTryTbegANpF4JPsA,"[Restaurants, Fast Food, Sandwiches]",Pittsburgh,40.4268042,-80.0551196,Subway,3,1.5
216,1LUaZFVMEjodl1tbAGF3sQ,"[Restaurants, Sushi Bars]",Pittsburgh,40.450111,-79.9858749,Andy's Sushi Bar,50,4.0
217,MawnO1mWfWM2pTTyRUdwlA,"[Nightlife, Restaurants, Bars, Arcades, Arts & Entertainment]",Charlotte,35.216576,-80.854651,Jillian's,9,3.0
218,-I27yVw2x_-31_OOMSH02w,"[Restaurants, Delis, Sandwiches, Bakeries, Breakfast & Brunch, Food, American (Traditional), American (New)]",Charlotte,35.2277591,-80.8381993,Local Loaf,156,4.0
219,mPzzp4wbr-GOMQ5i2B-ugA,"[Delis, Sandwiches, Restaurants]",Charlotte,35.148019,-80.833327,Roast Beef and Rye Delicatessen,7,1.5
220,ny8YcGEViSGKWxo69xfiiA,"[Barbeque, Restaurants, Pizza]",Charlotte,35.2139577681,-80.861224295,Sauceman's,201,4.0
221,txF4WKY3P2hF3i6VCRD8YA,"[Pizza, Restaurants, Italian]",Pittsburgh,40.3979659,-80.026,Angelina's Pizzeria,29,3.5
222,m3XOBJyAJIWEJJUpngVLLw,"[Ice Cream & Frozen Yogurt, Vegetarian, Food, Restaurants, Desserts]",Charlotte,35.221885,-80.822521,Two Scoops Creamery,52,4.5
223,6uQaCL5flPwh40Uaga7mWw,"[Nightlife, American (Traditional), Dive Bars, Restaurants, Bars]",Charlotte,35.194894,-80.767442,Yesteryears Goodtime Pub,3,5.0
224,Cdk3wRR7TwJb1JW7agPJXw,"[Beer Gardens, Bars, Nightlife, American (New), Beer Bar, Tapas Bars, Restaurants, Argentine]",Charlotte,35.220652,-80.817326,Pint Central,125,4.0
225,ZjXwoLeep7P_PTMwiExZuQ,"[Salad, Pasta Shops, Asian Fusion, Food, Thai, Specialty Food, Restaurants, Italian, American (New)]",Charlotte,35.3090488,-80.7477486,Noodles & Company,28,4.0
226,75I53bwt6FXvGn7pv55-MQ,"[Seafood, Restaurants, Steakhouses]",Charlotte,35.211532,-80.858501,McIntosh's Steaks & Seafood,3,4.5
227,4RL5ydKIIFpU8bevsOKRdA,"[Salad, Italian, Restaurants, Pizza]",Charlotte,35.2253172,-80.8424884,Libretto's Pizzeria,155,3.0
228,yvNYymtQ_IOUowEb63c5hw,"[Caribbean, Bars, Nightlife, Restaurants, Lounges, Sports Bars]",Charlotte,35.229954,-80.837362,Sports One Bar & Lounge,72,3.0
229,SRz9Q_jiOIO3ZVEtRSOnag,"[Restaurants, Pizza]",Charlotte,35.1518374,-80.8304036,Villa Pizza,4,2.0
230,-xjyKKg8O8_LGngT9kHNZg,"[Latin American, Restaurants]",Charlotte,35.141595,-80.733212,LC 21 Latin Fusion Bar & Bistro,20,3.0
231,b_XIKJ2nNzksuWhfMTEehQ,"[Brasseries, Restaurants, Nightlife, Belgian, Bars, American (New)]",Pittsburgh,40.4402775,-80.0808269,Creekhouse,76,3.5
232,1fBTo2l-TqRgpV_WDi5fkw,"[Shopping Centers, Shopping, Restaurants]",Charlotte,35.2254648859,-80.8462640271,Latta Arcade,3,4.5
233,0_o7OBAmcBS5A352zm8Hxw,"[Restaurants, Fast Food, Sandwiches]",Charlotte,35.212238,-80.6904456,Subway,3,2.0
234,QeShrs6cUNBjJoTCkJiB0g,"[American (New), Event Planning & Services, Italian, Gluten-Free, Caterers, Restaurants, Seafood]",Pittsburgh,40.4566092,-80.0015054,Legends of The North Shore,101,4.0
235,1NmGVWYlF4iMngM6arKJTQ,"[Vietnamese, Restaurants]",Charlotte,35.1638747,-80.738955,Pho Huong Que,65,4.0
236,ALwAlxItASeEs2vYAeLXHA,"[Ramen, Japanese, Restaurants, Asian Fusion]",Charlotte,35.2153789012,-80.8554426119,Futo Buta,447,4.0
237,NsrKAwgQkAe-pPJs5Y5fRA,"[Soup, Restaurants, Sandwiches, Southern, American (Traditional), Delis, Cafes, Salad, Chicken Shop]",Charlotte,35.2262446,-80.8429526,Chicken Salad Chick,24,3.5
238,uBrszqceiTByo55osdyXwg,"[Sandwiches, Restaurants]",Pittsburgh,40.4481313898,-80.1795683816,Uncle Sam's Sandwich Bar,54,4.0
239,X4CRPHvv-33kjxVJISZpUg,"[Sushi Bars, Chinese, Restaurants]",Pittsburgh,40.4454519,-79.9485255,Little Asia,75,2.5
240,GkjeKTUzG4rjvYN3KjSqlg,"[Sushi Bars, Japanese, Restaurants]",Charlotte,35.295133,-80.746474,US Sushi,7,3.0
241,nzaEIvPWOL9UQhpGWy2fqA,"[Fast Food, Restaurants, American (Traditional)]",Pittsburgh,40.3957953,-80.0335782,Eat'n Park Restaurant,25,3.5
242,S74fSVSCPSdWtEkROcVYtw,"[Restaurants, Sandwiches]",Pittsburgh,40.441888,-80.003443,Charley's Grilled Subs,6,1.5
243,IUrtJeDhJOvdBJXt--mHXg,"[Seafood, Restaurants, Seafood Markets, Food, Specialty Food]",Charlotte,35.257522,-80.896814,Mr3s Crabpot Seafood Takeout,8,4.0
244,sReFrTIJ92iDprWD8dKAuw,"[Chinese, Szechuan, Restaurants]",Pittsburgh,40.4268042,-80.0551196,Phong May House,21,3.0
245,eIzp7ZiMJJz98p-a1Qni8w,"[Cuban, Restaurants]",Charlotte,35.2204138,-80.8106706,Cuban Pete's Cafe,9,3.0
246,JWmWqa5qkrxKM3M29kPNHw,"[Restaurants, Caribbean]",Charlotte,35.211879,-80.833826,Austin's Caribbean Cuisine,19,4.0
247,1lvMplnNVHjsMm0JWM8GGQ,"[Seafood, Restaurants]",Charlotte,35.240334,-80.885584,Captain D's,4,3.0
248,7dGE-V6EFMNvHqd7T2CJNw,"[American (Traditional), Fast Food, Restaurants, Pizza]",Charlotte,35.1514326632,-80.8754379341,Little Caesar's Pizza,4,5.0
249,ireHTdAh1d4lmGiieMfV_A,"[Nightlife, American (Traditional), Bars, Sports Bars, Restaurants]",Charlotte,35.0880289,-80.8633658,Fox & Hound of Charlotte,48,2.5
250,GmhtN4s5elpIpt6r0m26ug,"[Restaurants, Mediterranean]",Charlotte,35.086366,-80.84903,Zoës Kitchen,21,3.5
251,QbLCALa347d6D09WJ37HXQ,"[Sandwiches, Restaurants]",Pittsburgh,40.4285356,-79.977217,Real McCoy Sandwich Shop,10,4.5
252,ofpuVYCw6VCkybFVIdwYEQ,"[Delis, Bagels, Breakfast & Brunch, Restaurants, Food]",Charlotte,35.1708013351,-80.8069507642,Poppy's Bagels & More,153,4.0
253,T3DcIhsOy74mmmtLmi-X3w,"[Restaurants, Food, Food Trucks, Barbeque]",Pittsburgh,40.4293613,-79.9817741,South Side BBQ Company,13,4.0
254,3jQxp12LlxMxG3H62hKsuw,"[Chicken Wings, Restaurants]",Charlotte,35.224808,-80.896072,Popeye's,13,3.0
255,X-aqEYlXcWQj0fp6aGDP8A,"[Restaurants, Diners, Nightlife, Bars, American (Traditional), Lounges]",Pittsburgh,40.4376961,-80.0176808,Le Mont,123,3.0
256,ZJufvkLNtlAsQU9h_ttdNg,"[Chinese, Restaurants]",Charlotte,35.319499,-80.952736,Chinatown,12,2.0
257,fSznh4dR6TQXX9-TOEraJg,"[Food, Nightlife, Restaurants, Arts & Entertainment, Wine Bars, Shopping, Art Galleries, Bakeries, Bars]",Charlotte,35.220037,-80.856953,The Gallery,53,4.0
258,fjJa1py5jnLAUJDOrHhu8Q,"[Mexican, Restaurants]",Charlotte,35.210707,-80.859637,La Paz Cantina & Restaurante,23,2.5
259,h5PKBY4jvOwuyYb5Dtr6jA,"[Restaurants, Chicken Wings, Fast Food]",Pittsburgh,40.457783,-80.167916,Chick-fil-A,18,4.0
260,USninqjSauwQQ2T_FlkIMw,"[Chinese, Cocktail Bars, Sushi Bars, Restaurants, American (New), Asian Fusion, Bars, Nightlife]",Pittsburgh,40.4287193,-79.9769083,M&J Bistro,3,4.5
261,QWRiJfGyHnmJxPD_CfKetQ,"[Vegetarian, Mexican, Restaurants, Tex-Mex, Bars, Nightlife]",Charlotte,35.2046128807,-80.8085793933,The Tipsy Burro Saloon & Cantina,29,4.0
262,KcFfciiA1lmui6r_h5OwTg,"[Restaurants, Sandwiches, Delis, Food Stands]",Pittsburgh,40.453845,-79.980478,Steve's Deli,3,4.5
263,ntMauFOy3bpFqrYG7n0v2Q,"[Restaurants, Chicken Wings]",Charlotte,35.233238,-80.8077151,Chicken King,7,3.5
264,h0XJcvadARY6xssty-Ay6g,"[Italian, Chicken Wings, Restaurants, Pizza]",Charlotte,35.24656,-80.752052,Pizza Hut,6,1.0
265,slMjKmGTnufGx6ZWR6Mg3A,"[Event Planning & Services, American (Traditional), Restaurants, Nightlife, Caterers, Bars, Sandwiches, Delis]",Pittsburgh,40.4290442,-79.9830861,Carson Street Deli & Craft Beer Bar,101,4.5
266,AuIiqDeL65kczmiFSkAWrA,"[Italian, Restaurants, Nightlife, Bars]",Charlotte,35.1521570238,-80.8302691114,Maggiano's Little Italy,235,3.5
267,WAmCIDi3qn2VI7OUqZfjYQ,"[Nightlife, Bars, Sports Bars, Burgers, Fast Food, Restaurants]",Charlotte,35.2475984,-80.8050066,Solstice Tavern,106,3.5
268,WV_35Z3NEg6WRPPW92E-NA,"[Restaurants, Delis, Sandwiches]",Charlotte,35.2474789,-80.805282,The Salvador Deli,13,3.5
269,wkZ6P5fDw0G_iFRU-hzBhQ,"[Pizza, Restaurants, Nightlife, Bars]",Charlotte,35.1766688,-80.7978683,The Pizza Peel,123,4.0
270,JTKzGJvIK9yuoUf-erV2qQ,"[Pizza, Restaurants, Italian]",Pittsburgh,40.4508375,-79.9839077,Bella Notte,103,3.5
271,Xjp4BhSCg2LeuW-W-jDykg,"[Sandwiches, Restaurants, Bagels, Breakfast & Brunch, Food]",Charlotte,35.176106,-80.799651,Bruegger's Bagels,25,2.5
272,HVCSprTj_USR9HxIeoffZA,"[Restaurants, Food, Coffee & Tea, Cafes]",Pittsburgh,40.461506,-79.923991,Zeke's Coffee,68,4.5
273,c6-5RCj8FtV-m1aHz4wnmQ,"[Restaurants, Vietnamese]",Charlotte,35.1658383354,-80.8754028752,Saigon Palace,172,4.0
274,toKFvCMLHS7K_mpaw3eMKQ,"[Restaurants, Latin American, Salvadoran]",Charlotte,35.2090454102,-80.7574539185,Copan Restaurant,10,2.0
275,sAXy1yJRLllTm5WrJbJGAA,"[Restaurants, Steakhouses]",Charlotte,35.1517086588,-80.8394172192,Del Frisco's Double Eagle Steak House,230,4.0
276,1PYFn3TX0zAOydMyKpQVnQ,"[Asian Fusion, Restaurants, Food, Specialty Food]",Charlotte,35.170943,-80.9712712,UMI Teriyaki & Sushi,6,3.5
277,7Nz4kTghhicjsR23GYMlLg,"[Chinese, Restaurants]",Charlotte,35.1068968,-80.8068567,Jade Dragon,49,4.0
278,h0KYR6oAMRQh-Heh6GKMbQ,"[Chicken Wings, Salad, Fast Food, Restaurants]",Charlotte,35.150329,-80.925448,Zaxby's Chicken Fingers & Buffalo Wings,28,3.5
279,9Ioq8wnP0H2PhajGW1jXzw,"[Restaurants, Mexican]",Charlotte,35.0854349,-80.847571,Salsa's Mexican Restaurant,19,3.5
280,OiutT-PHcZd6y2cEJ_yEVw,"[Restaurants, Pizza]",Charlotte,35.086145,-80.849974,Chuck E. Cheese's,13,3.0
281,JePoHo0qm7lHd2Nsg3zA3w,"[Event Planning & Services, Restaurants, Home & Garden, Caterers, Food, Grocery, Specialty Food, Delis, Appliances, Pasta Shops, Shopping]",Charlotte,35.1864835,-80.8220177,Pasta & Provisions,85,4.5
282,cJ_pTcd93ABb7vVCwJplKA,"[Cuban, Restaurants]",Charlotte,35.2038446,-80.7538188,Taste of Havana,3,3.0
283,IBSOhov5GLSZsGzz3ZsQjg,"[Event Planning & Services, Comfort Food, Caterers, Restaurants, American (Traditional)]",Pittsburgh,40.3391633,-79.9615442,Boston Market,3,3.5
284,pe20N--YSUZlKYa-WaSfJA,"[Restaurants, Chinese, Buffets, Japanese, Sushi Bars]",Charlotte,35.1972547,-80.7693723,China Buffet,45,3.5
285,iiuXldyDVwgtmFwo_pxSAg,"[American (Traditional), Restaurants, Chicken Wings, Burgers]",Charlotte,35.1385727,-80.9348404,Wild Wing Cafe,88,3.0
286,kWnxQuHCVq2lZGt-R2j6MA,"[Nightlife, American (Traditional), Music Venues, Bars, Pubs, Restaurants, Arts & Entertainment]",Charlotte,35.2125537,-80.8185878,The Philosophers Stone Tavern,66,3.5
287,52CTwAiIZBzAU4dxdazXkw,"[Restaurants, Diners]",Pittsburgh,40.3932983,-80.0656595,Club Colony,3,4.0
288,H3VefbNVj3vLw7w5aC7d8w,"[Peruvian, Restaurants]",Charlotte,35.192896,-80.7641453,Machu Picchu,10,4.5
289,1XdWZTPXPRRaE0SsEbHcQQ,"[Restaurants, American (New)]",Pittsburgh,40.4435041,-79.9495881,The Café Carnegie,13,3.5
290,ykNux6Q2Fpo4iCNi93aHdQ,"[Restaurants, Seafood, Bars, Nightlife]",Charlotte,35.1808732,-80.8839098,Bankers Raw Bar,13,2.5
291,8mcg3eCoh69WqaKKZZF98w,"[Burgers, Food, Restaurants, Hot Dogs, American (Traditional), Fast Food, Desserts]",Pittsburgh,40.381252,-80.043926,BnD'z Burgerz & Dogz,25,3.0
292,cF94J7DhVdKWGMkDYmgyxQ,"[Cafes, Bakeries, Restaurants, Food]",Pittsburgh,40.4395575,-79.998167,Arcade Bakery & Cafe,6,4.5
293,-SUammmS2p6c5GuuGA-kmw,"[Coffee & Tea, Food, Italian, Cafes, Restaurants, Modern European]",Pittsburgh,40.4368651,-80.0005118,Buon Giorno Cafe,12,4.0
294,HzGeL_H3rkm5W9DkN9FQBw,"[Restaurants, Chinese]",Charlotte,35.2158469,-80.883922,Golden Wok,3,3.5
295,lKom12WnYEjH5FFemK3M1Q,"[Restaurants, Nightlife, American (New), Sandwiches, Sports Bars, Bars]",Pittsburgh,40.4507064819,-79.9855880737,Primanti Bros.,973,3.5
296,BiVA5GKSTYQ5_SNIaYg6oA,"[Chicken Wings, Sports Bars, American (Traditional), Nightlife, Bars, Restaurants]",Charlotte,35.146073,-80.724955,Buffalo Wild Wings,51,2.5
297,cxlylBjh7io480BUPpy8Sw,"[Sandwiches, Restaurants, Fast Food]",Charlotte,35.202849,-80.844947,Subway,3,3.5
298,uFm5AVAJlCzUpM5bjOHH0w,"[American (Traditional), Restaurants]",Charlotte,35.1323991,-80.9526687,Snoops Grill,6,4.0
299,JirzINmJF2YHRYB8rX-QIQ,"[Restaurants, Barbeque]",Charlotte,35.210659,-80.6861459,Goose's Barbeque & Pub,4,1.5
300,taXtOYdA_oSqO1FM2EZwtA,"[Restaurants, Caribbean, Bars, Trinidadian, Music Venues, Nightlife, Arts & Entertainment]",Charlotte,35.3495452064,-80.8439844847,Twilight Lounge,19,3.5
301,w67o_AhcSU_fjVOTlbquXg,"[Greek, Italian, Pizza, Restaurants]",Pittsburgh,40.4286205,-79.9810684,Gennaro's Pizza & Pub,50,3.0
302,h8A8utBZmVWJC0EZtMcyQA,"[American (Traditional), Restaurants]",Charlotte,35.261082,-80.819237,Orient Express,4,3.0
303,TeAHqoCOdktjA4q4eOVD7Q,"[Southern, Restaurants]",Charlotte,35.19747,-80.868984,Greystone Restaurant Tap Room,26,3.0
304,uBJdqqyfCWLhOcSZ3U6oaQ,"[Restaurants, Brazilian, Steakhouses]",Charlotte,35.194894,-80.767442,Brazas Brazilian Grill,9,2.0
305,NOdSt1Ku8s272TIT9TNzgA,"[Restaurants, Food Delivery Services, Music Venues, Dance Clubs, Jazz & Blues, Nightlife, Cajun/Creole, Arts & Entertainment, Food]",Charlotte,35.3338804969,-80.7912876925,BluNotes of Charlotte,88,2.5
306,cNz2tTTAPmdeAq6HnGeo8w,"[Restaurants, Seafood]",Pittsburgh,40.4505899,-79.9842832,Roland's Seafood Grill,241,2.5
307,vEtE2CTl3rrDpTC20RUisQ,"[Restaurants, Diners, Nightlife, American (New), Bars]",Pittsburgh,40.4276575,-79.9690715,Wings Over Pittsburgh,42,3.5
308,ql0AaBp68ckekxvWOF8xLA,"[Restaurants, Cafes]",Pittsburgh,40.4387014,-79.992016,Cafe Fifth Ave,13,3.5
309,pgAbvxct5ysUXBDYXVTx6w,"[Middle Eastern, Halal, Restaurants, Moroccan, Mediterranean]",Charlotte,35.2184893106,-80.7951469215,Ajbani Moroccan Cuisine,62,4.0
310,iR7KBgAHgt1O2acHhfIviw,"[Fast Food, Restaurants, Tex-Mex, Mexican]",Pittsburgh,40.487465525,-79.8949914426,Taco Bell,5,2.5
311,fHCu2seSfCZRxbBGzTRf8A,"[Mexican, Restaurants]",Charlotte,35.2106563,-80.7579407,El Rey Del Pollo,6,3.0
312,spRvn4UnYH8cck8SXriGkg,"[Italian, Restaurants]",Charlotte,35.175887,-80.801976,Blu Basil,24,3.0
313,mVbGnu5VsAG79b0fMoKItA,"[Fast Food, Hot Dogs, Burgers, Restaurants]",Pittsburgh,40.4493054,-79.9863053,McDonald's,9,2.0
314,CSamwh_y3gOSg0Z7tyfJpw,"[Mediterranean, Restaurants]",Charlotte,35.2031402,-80.8450182,Kabob Grill,132,3.5
315,5RVbdMA1oVz7GCOIwn1Z3Q,"[Restaurants, Sandwiches]",Pittsburgh,40.4469409,-79.8941439,Peppi's,19,3.5
316,PvGyzCh1PTga4ePE2-iB2Q,"[Cajun/Creole, Restaurants, Southern]",Charlotte,35.2340477,-80.841786,Freshwaters,37,3.5
317,QDwCkB580kFwmd8Sx44Kcw,"[Restaurants, Southern]",Charlotte,35.2340477,-80.841786,Simmons Restaurant,14,3.5
318,Q_RpxG-YEMOk_yniWZfHCA,"[Restaurants, Chicken Wings, Fast Food]",Charlotte,35.184415,-80.7563629,Bojangles' Famous Chicken 'n Biscuits,4,2.5
319,1wEexq5NrFK_YQgl6GG6ng,"[Restaurants, Fast Food, Burgers]",Charlotte,35.2033925,-80.7380972,McDonald's,4,1.0
320,HZrlGpJifd5kDi9ADz37iQ,"[Sandwiches, Restaurants, Cajun/Creole]",Charlotte,35.203671,-80.743054,Popeyes Louisiana Kitchen,14,2.0
321,HRRQeHMo7VN53b9isQ_qdA,"[Restaurants, American (New), American (Traditional)]",Charlotte,35.198956,-80.8520011,Sunset Grille,34,3.5
322,hF1-dtY_oXfngC8h2mY4qg,"[Restaurants, American (New)]",Pittsburgh,40.4379475,-80.0181956,Vue 412,90,3.5
323,SmkYLXEYhzwUZdS6TAevHg,"[Restaurants, American (New)]",Pittsburgh,40.442334,-80.002066,Butcher and the Rye,536,4.5
